rank,playlist_name,playlist_uri,playlist_image,playlist_snapshot_id,playlist_tracks_url,playlist_tracks_total,artist_name,album_name,track_name,track_uri,track_added_at,track_preview_url,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Top Tracks of 2022,spotify:playlist:37i9dQZF1DX18jTM2l2fJY,https://i.scdn.co/image/ab67706f000000037f4ea941fbb7278dd4198116,MTY2OTgxNjAyMCwwMDAwMDAwMDYwZmVkNmE0M2QzYjc5MzhkZWZkYjcxMDRjOGYxNjgx,https://api.spotify.com/v1/playlists/37i9dQZF1DX18jTM2l2fJY/tracks?offset=0&limit=100&additional_types=track,50,Harry Styles,As It Was,As It Was,4LRPiXqCikLlN15c3yImP7,2022-11-30T13:47:00Z,https://p.scdn.co/mp3-preview/c43dd07043b29e800c1a65b3a0102861fa3cf418?cid=94b56089f9144cc9bd0ab9a7d6bd238d,92,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,167303,4
1,Top Tracks of 2022,spotify:playlist:37i9dQZF1DX18jTM2l2fJY,https://i.scdn.co/image/ab67706f000000037f4ea941fbb7278dd4198116,MTY2OTgxNjAyMCwwMDAwMDAwMDYwZmVkNmE0M2QzYjc5MzhkZWZkYjcxMDRjOGYxNjgx,https://api.spotify.com/v1/playlists/37i9dQZF1DX18jTM2l2fJY/tracks?offset=0&limit=100&additional_types=track,50,Glass Animals,Dreamland,Heat Waves,3USxtqRwSYz57Ewm6wWRMp,2022-11-30T13:47:00Z,,80,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
2,Top Tracks of 2022,spotify:playlist:37i9dQZF1DX18jTM2l2fJY,https://i.scdn.co/image/ab67706f000000037f4ea941fbb7278dd4198116,MTY2OTgxNjAyMCwwMDAwMDAwMDYwZmVkNmE0M2QzYjc5MzhkZWZkYjcxMDRjOGYxNjgx,https://api.spotify.com/v1/playlists/37i9dQZF1DX18jTM2l2fJY/tracks?offset=0&limit=100&additional_types=track,50,The Kid LAROI,STAY (with Justin Bieber),STAY (with Justin Bieber),5HCyWlXZPP0y6Gqq8TgA20,2022-11-30T13:47:00Z,https://p.scdn.co/mp3-preview/718a2eb032524494a01f73d80af2bcf176c9f3e2?cid=94b56089f9144cc9bd0ab9a7d6bd238d,87,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806,4
3,Top Tracks of 2022,spotify:playlist:37i9dQZF1DX18jTM2l2fJY,https://i.scdn.co/image/ab67706f000000037f4ea941fbb7278dd4198116,MTY2OTgxNjAyMCwwMDAwMDAwMDYwZmVkNmE0M2QzYjc5MzhkZWZkYjcxMDRjOGYxNjgx,https://api.spotify.com/v1/playlists/37i9dQZF1DX18jTM2l2fJY/tracks?offset=0&limit=100&additional_types=track,50,Bad Bunny,Un Verano Sin Ti,Me Porto Bonito,6Sq7ltF9Qa7SNFBsV5Cogx,2022-11-30T13:47:00Z,https://p.scdn.co/mp3-preview/5c80aedfe75d2bc15aa0e803993c43395d8054fe?cid=94b56089f9144cc9bd0ab9a7d6bd238d,92,0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,178567,4
4,Top Tracks of 2022,spotify:playlist:37i9dQZF1DX18jTM2l2fJY,https://i.scdn.co/image/ab67706f000000037f4ea941fbb7278dd4198116,MTY2OTgxNjAyMCwwMDAwMDAwMDYwZmVkNmE0M2QzYjc5MzhkZWZkYjcxMDRjOGYxNjgx,https://api.spotify.com/v1/playlists/37i9dQZF1DX18jTM2l2fJY/tracks?offset=0&limit=100&additional_types=track,50,Bad Bunny,Un Verano Sin Ti,Tití Me Preguntó,1IHWl5LamUGEuP4ozKQSXZ,2022-11-30T13:47:00Z,https://p.scdn.co/mp3-preview/53a6217761f8fdfcff92189cafbbd1cc21fdb813?cid=94b56089f9144cc9bd0ab9a7d6bd238d,90,0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672,243717,4
5,Top Tracks of 2022,spotify:playlist:37i9dQZF1DX18jTM2l2fJY,https://i.scdn.co/image/ab67706f000000037f4ea941fbb7278dd4198116,MTY2OTgxNjAyMCwwMDAwMDAwMDYwZmVkNmE0M2QzYjc5MzhkZWZkYjcxMDRjOGYxNjgx,https://api.spotify.com/v1/playlists/37i9dQZF1DX18jTM2l2fJY/tracks?offset=0&limit=100&additional_types=track,50,Elton John,Cold Heart (PNAU Remix),Cold Heart - PNAU Remix,6zSpb8dQRaw0M1dK8PBwQz,2022-11-30T13:47:00Z,,86,0.796,0.798,1,-6.312,1,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,202735,4
6,Top Tracks of 2022,spotify:playlist:37i9dQZF1DX18jTM2l2fJY,https://i.scdn.co/image/ab67706f000000037f4ea941fbb7278dd4198116,MTY2OTgxNjAyMCwwMDAwMDAwMDYwZmVkNmE0M2QzYjc5MzhkZWZkYjcxMDRjOGYxNjgx,https://api.spotify.com/v1/playlists/37i9dQZF1DX18jTM2l2fJY/tracks?offset=0&limit=100&additional_types=track,50,Imagine Dragons,Enemy (with JID) [from the series Arcane League of Legends],Enemy (with JID) - from the series Arcane League of Legends,1r9xUipOqoNwggBpENDsvJ,2022-11-30T13:47:00Z,,83,0.728,0.783,11,-4.424,0,0.266,0.237,0,0.434,0.555,77.011,173381,4
7,Top Tracks of 2022,spotify:playlist:37i9dQZF1DX18jTM2l2fJY,https://i.scdn.co/image/ab67706f000000037f4ea941fbb7278dd4198116,MTY2OTgxNjAyMCwwMDAwMDAwMDYwZmVkNmE0M2QzYjc5MzhkZWZkYjcxMDRjOGYxNjgx,https://api.spotify.com/v1/playlists/37i9dQZF1DX18jTM2l2fJY/tracks?offset=0&limit=100&additional_types=track,50,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52","Quevedo: Bzrp Music Sessions, Vol. 52",2tTmW7RDtMQtBk7m2rYeSw,2022-11-30T13:47:00Z,https://p.scdn.co/mp3-preview/e9c0ed735e611f6af45bc946bd4c31590df09ed6?cid=94b56089f9144cc9bd0ab9a7d6bd238d,93,0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033,198938,4
8,Top Tracks of 2022,spotify:playlist:37i9dQZF1DX18jTM2l2fJY,https://i.scdn.co/image/ab67706f000000037f4ea941fbb7278dd4198116,MTY2OTgxNjAyMCwwMDAwMDAwMDYwZmVkNmE0M2QzYjc5MzhkZWZkYjcxMDRjOGYxNjgx,https://api.spotify.com/v1/playlists/37i9dQZF1DX18jTM2l2fJY/tracks?offset=0&limit=100&additional_types=track,50,Bad Bunny,Un Verano Sin Ti,Ojitos Lindos,3k3NWokhRRkEPhCzPmV8TW,2022-11-30T13:47:00Z,https://p.scdn.co/mp3-preview/d9e32879becf10d4b28d66b55033bc91803d95f7?cid=94b56089f9144cc9bd0ab9a7d6bd238d,91,0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,258299,4
9,Top Tracks of 2022,spotify:playlist:37i9dQZF1DX18jTM2l2fJY,https://i.scdn.co/image/ab67706f000000037f4ea941fbb7278dd4198116,MTY2OTgxNjAyMCwwMDAwMDAwMDYwZmVkNmE0M2QzYjc5MzhkZWZkYjcxMDRjOGYxNjgx,https://api.spotify.com/v1/playlists/37i9dQZF1DX18jTM2l2fJY/tracks?offset=0&limit=100&additional_types=track,50,Kate Bush,Hounds Of Love,Running Up That Hill (A Deal With God),1PtQJZVZIdWIYdARpZRDFO,2022-11-30T13:47:00Z,https://p.scdn.co/mp3-preview/861d26b52ece3e3ad72a7dc3463daece3478801a?cid=94b56089f9144cc9bd0ab9a7d6bd238d,84,0.629,0.545,10,-13.123,0,0.0546,0.719,0.00308,0.0604,0.194,108.376,298933,4
10,Top Tracks of 2022,spotify:playlist:37i9dQZF1DX18jTM2l2fJY,https://i.scdn.co/image/ab67706f000000037f4ea941fbb7278dd4198116,MTY2OTgxNjAyMCwwMDAwMDAwMDYwZmVkNmE0M2QzYjc5MzhkZWZkYjcxMDRjOGYxNjgx,https://api.spotify.com/v1/playlists/37i9dQZF1DX18jTM2l2fJY/tracks?offset=0&limit=100&additional_types=track,50,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),INDUSTRY BABY (feat. Jack Harlow),27NovPIUIRrOZoCHxABJwK,2022-11-30T13:47:00Z,https://p.scdn.co/mp3-preview/e692ccfcdfe7010a8c1ed61de7937c7686ed072d?cid=94b56089f9144cc9bd0ab9a7d6bd238d,83,0.736,0.704,3,-7.409,0,0.0615,0.0203,0,0.0501,0.894,149.995,212000,4
11,Top Tracks of 2022,spotify:playlist:37i9dQZF1DX18jTM2l2fJY,https://i.scdn.co/image/ab67706f000000037f4ea941fbb7278dd4198116,MTY2OTgxNjAyMCwwMDAwMDAwMDYwZmVkNmE0M2QzYjc5MzhkZWZkYjcxMDRjOGYxNjgx,https://api.spotify.com/v1/playlists/37i9dQZF1DX18jTM2l2fJY/tracks?offset=0&limit=100&additional_types=track,50,GAYLE,abcdefu,abcdefu,4fouWK6XVHhzl78KzQ1UjL,2022-11-30T13:47:00Z,https://p.scdn.co/mp3-preview/e13e3bf98cefdca448a1b31ee123a890be0e113c?cid=94b56089f9144cc9bd0ab9a7d6bd238d,84,0.695,0.54,4,-5.692,1,0.0493,0.299,0,0.367,0.415,121.932,168602,4
12,Top Tracks of 2022,spotify:playlist:37i9dQZF1DX18jTM2l2fJY,https://i.scdn.co/image/ab67706f000000037f4ea941fbb7278dd4198116,MTY2OTgxNjAyMCwwMDAwMDAwMDYwZmVkNmE0M2QzYjc5MzhkZWZkYjcxMDRjOGYxNjgx,https://api.spotify.com/v1/playlists/37i9dQZF1DX18jTM2l2fJY/tracks?offset=0&limit=100&additional_types=track,50,Bad Bunny,Un Verano Sin Ti,Efecto,5Eax0qFko2dh7Rl2lYs3bx,2022-11-30T13:47:00Z,https://p.scdn.co/mp3-preview/a622a47c8df98ef72676608511c0b2e1d5d51268?cid=94b56089f9144cc9bd0ab9a7d6bd238d,90,0.801,0.475,7,-8.797,0,0.0516,0.141,1.73e-05,0.0639,0.234,98.047,213061,4
13,Top Tracks of 2022,spotify:playlist:37i9dQZF1DX18jTM2l2fJY,https://i.scdn.co/image/ab67706f000000037f4ea941fbb7278dd4198116,MTY2OTgxNjAyMCwwMDAwMDAwMDYwZmVkNmE0M2QzYjc5MzhkZWZkYjcxMDRjOGYxNjgx,https://api.spotify.com/v1/playlists/37i9dQZF1DX18jTM2l2fJY/tracks?offset=0&limit=100&additional_types=track,50,Justin Bieber,Justice,Ghost,6I3mqTwhRpn34SLVafSH7G,2022-11-30T13:47:00Z,,88,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-05,0.415,0.441,153.96,153190,4
14,Top Tracks of 2022,spotify:playlist:37i9dQZF1DX18jTM2l2fJY,https://i.scdn.co/image/ab67706f000000037f4ea941fbb7278dd4198116,MTY2OTgxNjAyMCwwMDAwMDAwMDYwZmVkNmE0M2QzYjc5MzhkZWZkYjcxMDRjOGYxNjgx,https://api.spotify.com/v1/playlists/37i9dQZF1DX18jTM2l2fJY/tracks?offset=0&limit=100&additional_types=track,50,Joji,Glimpse of Us,Glimpse of Us,6xGruZOHLs39ZbVccQTuPZ,2022-11-30T13:47:00Z,https://p.scdn.co/mp3-preview/12e4a7ef3f1051424e6e282dfba83fe8448e122f?cid=94b56089f9144cc9bd0ab9a7d6bd238d,87,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914,233456,3
15,Top Tracks of 2022,spotify:playlist:37i9dQZF1DX18jTM2l2fJY,https://i.scdn.co/image/ab67706f000000037f4ea941fbb7278dd4198116,MTY2OTgxNjAyMCwwMDAwMDAwMDYwZmVkNmE0M2QzYjc5MzhkZWZkYjcxMDRjOGYxNjgx,https://api.spotify.com/v1/playlists/37i9dQZF1DX18jTM2l2fJY/tracks?offset=0&limit=100&additional_types=track,50,Bad Bunny,Un Verano Sin Ti,Moscow Mule,6Xom58OOXk2SoU711L2IXO,2022-11-30T13:47:00Z,https://p.scdn.co/mp3-preview/77b12f38abcff65705166d67b5657f70cd890635?cid=94b56089f9144cc9bd0ab9a7d6bd238d,88,0.804,0.674,5,-5.453,0,0.0333,0.294,1.18e-06,0.115,0.292,99.968,245940,4
16,Top Tracks of 2022,spotify:playlist:37i9dQZF1DX18jTM2l2fJY,https://i.scdn.co/image/ab67706f000000037f4ea941fbb7278dd4198116,MTY2OTgxNjAyMCwwMDAwMDAwMDYwZmVkNmE0M2QzYjc5MzhkZWZkYjcxMDRjOGYxNjgx,https://api.spotify.com/v1/playlists/37i9dQZF1DX18jTM2l2fJY/tracks?offset=0&limit=100&additional_types=track,50,Ed Sheeran,=,Shivers,50nfwKoDiSYg8zOCREWAm5,2022-11-30T13:47:00Z,https://p.scdn.co/mp3-preview/08cec59d36ac30ae9ce1e2944f206251859844af?cid=94b56089f9144cc9bd0ab9a7d6bd238d,88,0.788,0.859,2,-2.724,1,0.0856,0.281,0,0.0424,0.822,141.02,207853,4
17,Top Tracks of 2022,spotify:playlist:37i9dQZF1DX18jTM2l2fJY,https://i.scdn.co/image/ab67706f000000037f4ea941fbb7278dd4198116,MTY2OTgxNjAyMCwwMDAwMDAwMDYwZmVkNmE0M2QzYjc5MzhkZWZkYjcxMDRjOGYxNjgx,https://api.spotify.com/v1/playlists/37i9dQZF1DX18jTM2l2fJY/tracks?offset=0&limit=100&additional_types=track,50,Adele,Easy On Me,Easy On Me,0gplL1WMoJ6iYaPgMCL0gX,2022-11-30T13:47:00Z,https://p.scdn.co/mp3-preview/a0cd8077c79a4aa3dcaa68bbc5ecdeda46e8d13f?cid=94b56089f9144cc9bd0ab9a7d6bd238d,84,0.604,0.366,5,-7.519,1,0.0282,0.578,0,0.133,0.13,141.981,224695,4
18,Top Tracks of 2022,spotify:playlist:37i9dQZF1DX18jTM2l2fJY,https://i.scdn.co/image/ab67706f000000037f4ea941fbb7278dd4198116,MTY2OTgxNjAyMCwwMDAwMDAwMDYwZmVkNmE0M2QzYjc5MzhkZWZkYjcxMDRjOGYxNjgx,https://api.spotify.com/v1/playlists/37i9dQZF1DX18jTM2l2fJY/tracks?offset=0&limit=100&additional_types=track,50,Elley Duhé,MIDDLE OF THE NIGHT,MIDDLE OF THE NIGHT,58HvfVOeJY7lUuCqF0m3ly,2022-11-30T13:47:00Z,https://p.scdn.co/mp3-preview/e7c2441dcf8e321237c35085e4aa05bd0dcfa2c4?cid=94b56089f9144cc9bd0ab9a7d6bd238d,87,0.41,0.611,4,-8.271,0,0.0467,0.0228,0,0.116,0.0899,185.727,184448,3
19,Top Tracks of 2022,spotify:playlist:37i9dQZF1DX18jTM2l2fJY,https://i.scdn.co/image/ab67706f000000037f4ea941fbb7278dd4198116,MTY2OTgxNjAyMCwwMDAwMDAwMDYwZmVkNmE0M2QzYjc5MzhkZWZkYjcxMDRjOGYxNjgx,https://api.spotify.com/v1/playlists/37i9dQZF1DX18jTM2l2fJY/tracks?offset=0&limit=100&additional_types=track,50,Doja Cat,Planet Her,Woman,6Uj1ctrBOjOas8xZXGqKk4,2022-11-30T13:47:00Z,https://p.scdn.co/mp3-preview/2ae0b61e45d9a5d6454a3e5ab75f8628dd89aa85?cid=94b56089f9144cc9bd0ab9a7d6bd238d,87,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,172627,4
20,Top Tracks of 2022,spotify:playlist:37i9dQZF1DX18jTM2l2fJY,https://i.scdn.co/image/ab67706f000000037f4ea941fbb7278dd4198116,MTY2OTgxNjAyMCwwMDAwMDAwMDYwZmVkNmE0M2QzYjc5MzhkZWZkYjcxMDRjOGYxNjgx,https://api.spotify.com/v1/playlists/37i9dQZF1DX18jTM2l2fJY/tracks?offset=0&limit=100&additional_types=track,50,The Neighbourhood,I Love You.,Sweater Weather,2QjOHCTQ1Jl3zawyYOpxh6,2022-11-30T13:47:00Z,https://p.scdn.co/mp3-preview/877602f424a9dea277b13301ffc516f9fd1fbe7e?cid=94b56089f9144cc9bd0ab9a7d6bd238d,91,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,4
21,Top Tracks of 2022,spotify:playlist:37i9dQZF1DX18jTM2l2fJY,https://i.scdn.co/image/ab67706f000000037f4ea941fbb7278dd4198116,MTY2OTgxNjAyMCwwMDAwMDAwMDYwZmVkNmE0M2QzYjc5MzhkZWZkYjcxMDRjOGYxNjgx,https://api.spotify.com/v1/playlists/37i9dQZF1DX18jTM2l2fJY/tracks?offset=0&limit=100&additional_types=track,50,Rauw Alejandro,VICE VERSA,Desesperados,6mmPpaltUZK7xjNlBPQQ0p,2022-11-30T13:47:00Z,https://p.scdn.co/mp3-preview/e1c345a2f168b926696f449a7ca7c9e274c65721?cid=94b56089f9144cc9bd0ab9a7d6bd238d,82,0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997,4
22,Top Tracks of 2022,spotify:playlist:37i9dQZF1DX18jTM2l2fJY,https://i.scdn.co/image/ab67706f000000037f4ea941fbb7278dd4198116,MTY2OTgxNjAyMCwwMDAwMDAwMDYwZmVkNmE0M2QzYjc5MzhkZWZkYjcxMDRjOGYxNjgx,https://api.spotify.com/v1/playlists/37i9dQZF1DX18jTM2l2fJY/tracks?offset=0&limit=100&additional_types=track,50,Tom Odell,Long Way Down (Deluxe),Another Love,3JvKfv6T31zO0ini8iNItO,2022-11-30T13:47:00Z,https://p.scdn.co/mp3-preview/0369cb748bc968ffd34fb4ac60f5403f2aad032f?cid=94b56089f9144cc9bd0ab9a7d6bd238d,92,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,244360,4
23,Top Tracks of 2022,spotify:playlist:37i9dQZF1DX18jTM2l2fJY,https://i.scdn.co/image/ab67706f000000037f4ea941fbb7278dd4198116,MTY2OTgxNjAyMCwwMDAwMDAwMDYwZmVkNmE0M2QzYjc5MzhkZWZkYjcxMDRjOGYxNjgx,https://api.spotify.com/v1/playlists/37i9dQZF1DX18jTM2l2fJY/tracks?offset=0&limit=100&additional_types=track,50,KAROL G,PROVENZA,PROVENZA,7dSZ6zGTQx66c2GF91xCrb,2022-11-30T13:47:00Z,,85,0.87,0.516,1,-8.006,1,0.0541,0.656,0.00823,0.11,0.53,111.005,210200,4
